date,store_id,sku_id,units_sold,revenue,margin
2024-06-01,3010,50748,9,236.25,67.5
2024-06-01,3010,50503,4,246.52,70.44
2024-06-01,3010,50807,3,67.92,19.41
2024-06-01,3010,50673,4,86.48,24.72
2024-06-01,3010,50783,3,38.76,11.07
2024-06-01,3010,50123,3,46.29,13.23
2024-06-01,3010,50132,1,16.16,4.62
2024-06-01,3010,50277,3,98.73,28.2
2024-06-01,3010,50450,3,60.09,17.16
2024-06-01,3010,50903,3,160.62,45.9
2024-06-01,3010,50845,1,35.91,10.26
2024-06-01,3010,50685,4,185.36,52.96
2024-06-01,3010,50409,1,12.21,3.49
2024-06-01,3010,50368,4,118.6,33.88
2024-06-01,3010,50630,3,156.03,44.58
2024-06-01,3010,50269,3,194.64,55.62
2024-06-01,3010,50665,1,34.51,9.86
2024-06-01,3010,50483,4,275.68,78.76
2024-06-01,3010,50064,3,136.8,39.09
2024-06-01,3010,50526,1,61.98,17.71
2024-06-01,3010,50698,3,32.1,9.18
2024-06-01,3010,50019,1,68.07,19.45
2024-06-01,3010,50977,1,8.53,2.44
2024-06-01,3010,50176,1,51.67,14.76
2024-06-01,3010,50792,3,114.24,32.64
2024-06-01,3010,50476,7,367.78,105.07
2024-06-01,3010,50093,4,199.64,57.04
2024-06-01,3010,50663,7,134.68,38.5
2024-06-01,3010,50271,1,19.52,5.58
2024-06-01,3010,50440,3,145.2,41.49
2024-06-01,3010,50288,3,57.78,16.5
2024-06-01,3010,50635,3,203.58,58.17
2024-06-01,3010,50296,3,28.53,8.16
2024-06-01,3011,50387,1,17.71,5.06
2024-06-01,3011,50362,1,27.4,7.83
2024-06-01,3011,50254,2,124.02,35.44
2024-06-01,3011,50692,1,25.49,7.28
2024-06-01,3011,50184,4,75.76,21.64
2024-06-01,3011,50231,1,21.41,6.12
2024-06-01,3011,50230,2,79.74,22.78
2024-06-01,3011,50627,2,82.88,23.68
2024-06-01,3011,50734,1,17.05,4.87
2024-06-01,3011,50460,3,52.83,15.09
2024-06-01,3011,50634,2,37.8,10.8
2024-06-01,3011,50388,3,23.1,6.6
2024-06-01,3011,50546,1,64.93,18.55
2024-06-01,3011,50470,3,79.89,22.83
2024-06-01,3011,50525,4,46.8,13.36
2024-06-01,3011,50505,4,49.4,14.12
2024-06-01,3011,50304,2,79.18,22.62
2024-06-01,3011,50817,1,27.33,7.81
2024-06-01,3011,50074,1,41.76,11.93
2024-06-01,3011,50585,1,36.97,10.56
2024-06-01,3011,50511,2,79.1,22.6
2024-06-01,3011,50095,1,52.36,14.96
2024-06-01,3011,50825,4,141.68,40.48
2024-06-01,3011,50018,3,148.02,42.3
2024-06-01,3011,50818,1,14.04,4.01
2024-06-01,3011,50331,1,53.58,15.31
2024-06-01,3011,50405,1,55.03,15.72
2024-06-01,3011,50614,1,22.53,6.44
2024-06-01,3011,50280,2,54.94,15.7
2024-06-01,3011,50506,3,49.47,14.13
2024-06-01,3011,50315,1,33.04,9.44
2024-06-01,3011,50278,1,29.58,8.45
2024-06-01,3011,50045,3,134.61,38.46
2024-06-01,3011,50414,1,34.69,9.91
2024-06-01,3011,50223,3,132.72,37.92
2024-06-01,3011,50215,1,47.45,13.56
2024-06-01,3011,50592,1,40.94,11.7
2024-06-01,3011,50426,3,143.76,41.07
2024-06-01,3011,50569,2,103.96,29.7
2024-06-01,3011,50821,1,25.28,7.22
2024-06-01,3011,50044,4,268.4,76.68
2024-06-01,3011,50203,2,136.52,39.0
2024-06-01,3011,50872,2,80.24,22.92
2024-06-01,3011,50441,3,100.8,28.8
2024-06-01,3011,50948,1,47.45,13.56
2024-06-01,3011,50545,1,7.57,2.16
2024-06-01,3011,50769,2,131.1,37.46
2024-06-01,3011,50975,4,201.84,57.68
2024-06-01,3011,50004,2,121.22,34.64
2024-06-01,3011,50091,2,15.56,4.44
2024-06-01,3011,50678,1,23.58,6.74
2024-06-01,3011,50775,1,60.66,17.33
2024-06-01,3011,50814,2,55.24,15.78
2024-06-01,3011,50755,1,23.17,6.62
2024-06-01,3011,50227,1,46.47,13.28
2024-06-01,3011,50028,3,102.09,29.16
2024-06-01,3011,50364,5,53.15,15.2
2024-06-01,3011,50983,1,58.93,16.84
2024-06-01,3011,50784,2,55.6,15.88
2024-06-01,3011,50122,2,127.82,36.52
2024-06-01,3011,50005,1,18.02,5.15
2024-06-01,3012,50472,3,131.76,37.65
2024-06-01,3012,50177,11,730.62,208.78
2024-06-01,3012,50542,7,147.56,42.14
2024-06-01,3012,50859,3,24.6,7.02
2024-06-01,3012,50276,11,683.32,195.25
2024-06-01,3012,50339,7,370.23,105.77
2024-06-01,3012,50649,11,482.46,137.83
2024-06-01,3012,50413,7,244.23,69.79
2024-06-01,3012,50786,7,110.95,31.71
2024-06-01,3012,50921,7,163.24,46.62
2024-06-01,3012,50940,3,74.73,21.36
2024-06-01,3013,50645,15,1008.6,288.15
2024-06-01,3013,50522,11,324.28,92.62
2024-06-01,3013,50599,3,105.0,30.0
2024-06-01,3013,50100,15,112.2,32.1
2024-06-01,3013,50062,11,307.56,87.89
2024-06-01,3013,50885,7,65.66,18.76
2024-06-01,3013,50771,3,155.94,44.55
2024-06-01,3013,50563,11,273.68,78.21
2024-06-01,3013,50269,3,194.64,55.62
2024-06-01,3013,50686,3,151.08,43.17
2024-06-01,3013,50004,3,181.83,51.96
2024-06-01,3013,50173,15,263.4,75.3
2024-06-01,3013,50184,7,132.58,37.87
2024-06-01,3013,50500,7,481.67,137.62
2024-06-01,3013,50164,7,475.37,135.8
2024-06-01,3013,50799,3,50.61,14.46
2024-06-01,3013,50536,15,303.6,86.7
2024-06-01,3013,50412,11,526.02,150.26
2024-06-01,3013,50041,3,84.3,24.09
2024-06-01,3013,50075,7,126.84,36.26
2024-06-01,3013,50072,11,672.21,192.06
2024-06-01,3013,50328,7,304.01,86.87
2024-06-01,3013,50504,15,206.85,59.1
2024-06-01,3013,50135,15,350.55,100.2
2024-06-01,3013,50941,3,78.51,22.44
2024-06-01,3013,50696,3,48.72,13.92
2024-06-01,3013,50049,11,332.64,95.04
2024-06-01,3013,50969,3,193.59,55.32
2024-06-01,3013,50612,11,562.54,160.71
2024-06-01,3013,50329,3,168.42,48.12
2024-06-01,3013,50487,7,197.96,56.56
2024-06-01,3013,50618,18,1114.38,318.42
2024-06-01,3013,50733,11,638.22,182.38
2024-06-01,3013,50114,11,474.21,135.52
2024-06-01,3013,50105,18,445.32,127.26
2024-06-01,3013,50201,3,25.5,7.29
2024-06-01,3013,50559,15,738.0,210.9
2024-06-01,3013,50933,18,348.48,99.54
2024-06-01,3013,50905,3,103.35,29.52
2024-06-01,3013,50407,7,256.55,73.29
2024-06-01,3013,50290,3,63.75,18.21
2024-06-01,3013,50142,3,26.7,7.62
2024-06-01,3013,50754,18,630.0,180.0
2024-06-01,3013,50517,7,474.53,135.59
2024-06-01,3013,50447,15,306.75,87.6
2024-06-01,3013,50801,11,94.05,26.84
2024-06-01,3013,50578,3,128.64,36.75
2024-06-01,3013,50129,7,430.99,123.13
2024-06-01,3013,50015,11,689.81,197.12
2024-06-01,3013,50473,15,530.85,151.65
2024-06-01,3013,50660,3,100.05,28.59
2024-06-01,3013,50229,7,412.16,117.74
2024-06-01,3013,50454,7,217.49,62.16
2024-06-01,3013,50565,7,272.23,77.77
2024-06-01,3013,50276,3,186.36,53.25
2024-06-01,3013,50124,7,374.29,106.96
2024-06-01,3013,50059,7,182.7,52.22
2024-06-01,3013,50715,3,95.46,27.27
2024-06-01,3013,50423,11,631.4,180.4
2024-06-01,3013,50332,11,406.23,116.05
2024-06-01,3013,50869,3,114.03,32.58
2024-06-01,3013,50311,7,290.29,82.95
2024-06-01,3013,50321,7,296.45,84.7
2024-06-01,3013,50283,3,190.26,54.36
2024-06-01,3013,50757,7,402.71,115.08
2024-06-01,3013,50593,11,253.77,72.49
2024-06-01,3013,50810,11,577.94,165.11
2024-06-01,3013,50597,3,78.57,22.44
2024-06-01,3013,50296,7,66.57,19.04
2024-06-01,3013,50860,7,87.78,25.06
2024-06-01,3013,50873,7,55.37,15.82
2024-06-01,3013,50191,3,125.76,35.94
2024-06-01,3013,50623,7,85.19,24.36
2024-06-01,3013,50901,7,117.32,33.53
2024-06-01,3013,50620,11,346.61,99.0
2024-06-01,3013,50383,11,445.72,127.38
2024-06-01,3013,50513,11,668.8,191.07
2024-06-01,3013,50026,11,366.41,104.72
2024-06-01,3013,50372,11,394.35,112.64
2024-06-01,3014,50598,3,209.58,59.88
2024-06-01,3014,50282,3,90.06,25.74
2024-06-01,3014,50262,3,132.6,37.89
2024-06-01,3014,50825,3,106.26,30.36
2024-06-01,3014,50429,18,797.58,227.88
2024-06-01,3014,50667,3,176.43,50.4
2024-06-01,3014,50556,11,138.6,39.6
2024-06-01,3014,50653,11,767.03,219.12
2024-06-01,3014,50321,3,127.05,36.3
2024-06-01,3014,50618,3,185.73,53.07
2024-06-01,3014,50485,7,488.95,139.72
2024-06-01,3014,50352,7,443.03,126.56
2024-06-01,3014,50954,3,64.44,18.42
2024-06-01,3014,50947,3,132.96,37.98
2024-06-01,3014,50621,7,288.19,82.32
2024-06-01,3014,50615,3,131.88,37.68
2024-06-01,3014,50140,3,57.36,16.38
2024-06-01,3014,50028,3,102.09,29.16
2024-06-01,3014,50511,3,118.65,33.9
2024-06-01,3014,50041,3,84.3,24.09
2024-06-01,3014,50719,7,99.47,28.42
2024-06-01,3014,50830,3,84.6,24.18
2024-06-01,3014,50620,3,94.53,27.0
2024-06-01,3014,50084,3,65.34,18.66
2024-06-01,3014,50202,11,650.76,185.9
2024-06-01,3014,50351,11,696.85,199.1
2024-06-01,3014,50318,11,480.37,137.28
2024-06-01,3014,50744,11,639.21,182.6
2024-06-01,3014,50040,7,428.05,122.29
2024-06-01,3014,50787,3,97.02,27.72
2024-06-01,3014,50106,3,164.55,47.01
2024-06-01,3014,50919,11,174.13,49.72
2024-06-01,3014,50659,7,111.51,31.85
2024-06-01,3014,50433,3,96.6,27.6
2024-06-01,3014,50518,3,55.35,15.81
2024-06-01,3014,50920,15,920.85,263.1
2024-06-01,3014,50817,7,191.31,54.67
2024-06-01,3014,50624,3,72.69,20.76
2024-06-01,3014,50878,7,236.39,67.55
2024-06-01,3014,50963,11,305.58,87.34
2024-06-01,3014,50987,18,895.86,255.96
2024-06-01,3014,50637,3,188.58,53.88
2024-06-01,3014,50354,3,201.69,57.63
2024-06-01,3014,50287,3,80.22,22.92
2024-06-01,3014,50559,3,147.6,42.18
2024-06-01,3014,50552,3,33.15,9.48
2024-06-01,3014,50013,3,178.95,51.12
2024-06-01,3014,50155,11,755.26,215.82
2024-06-01,3014,50117,3,80.85,23.1
2024-06-01,3014,50796,3,155.22,44.34
2024-06-01,3014,50586,18,184.5,52.74
2024-06-01,3014,50204,3,197.64,56.46
2024-06-01,3014,50660,7,233.45,66.71
2024-06-01,3014,50981,7,77.63,22.19
2024-06-01,3014,50591,7,95.48,27.3
2024-06-01,3014,50580,18,1227.78,350.82
2024-06-01,3014,50266,3,195.72,55.92
2024-06-01,3014,50871,11,700.37,200.09
2024-06-01,3014,50945,7,212.66,60.76
2024-06-01,3014,50141,11,543.62,155.32
2024-06-01,3014,50207,18,1200.96,343.08
2024-06-01,3014,50882,11,321.75,91.96
2024-06-01,3014,50942,7,105.07,30.03
2024-06-01,3014,50854,7,317.59,90.72
2024-06-01,3014,50530,11,570.57,163.02
2024-06-01,3014,50992,7,202.86,57.96
2024-06-01,3014,50908,7,56.28,16.1
2024-06-01,3014,50684,7,318.29,90.93
2024-06-01,3014,50953,7,289.87,82.81
2024-06-01,3014,50596,7,251.37,71.82
2024-06-01,3014,50696,7,113.68,32.48
2024-06-01,3014,50100,7,52.36,14.98
2024-06-01,3014,50394,7,481.67,137.62
2024-06-01,3014,50300,3,117.39,33.54
2024-06-01,3014,50213,3,151.95,43.41
2024-06-01,3014,50472,3,131.76,37.65
2024-06-01,3014,50440,22,1064.8,304.26
2024-06-01,3014,50998,11,356.62,101.86
2024-06-01,3014,50342,11,184.03,52.58
2024-06-01,3014,50544,3,192.06,54.87
2024-06-01,3014,50911,3,120.45,34.41
2024-06-01,3014,50609,11,208.23,59.51
2024-06-01,3015,50540,1,10.88,3.11
2024-06-01,3015,50696,3,48.72,13.92
2024-06-01,3015,50978,3,70.05,20.01
2024-06-01,3015,50369,6,173.04,49.44
2024-06-01,3015,50046,3,93.57,26.73
2024-06-01,3015,50421,3,120.51,34.44
2024-06-01,3015,50588,7,315.56,90.16
2024-06-01,3015,50745,7,165.2,47.18
2024-06-01,3015,50597,3,78.57,22.44
2024-06-01,3015,50033,3,134.43,38.4
2024-06-01,3015,50457,1,19.96,5.7
2024-06-01,3015,50266,3,195.72,55.92
2024-06-01,3015,50581,1,55.43,15.84
2024-06-01,3015,50493,1,24.75,7.07
2024-06-01,3015,50623,10,121.7,34.8
2024-06-01,3015,50704,1,12.21,3.49
2024-06-01,3015,50210,6,295.44,84.42
2024-06-01,3015,50299,1,28.29,8.08
2024-06-01,3015,50705,3,45.15,12.9
2024-06-01,3015,50630,1,52.01,14.86
2024-06-01,3015,50629,3,178.05,50.88
2024-06-01,3015,50135,3,70.11,20.04
2024-06-01,3015,50808,3,178.29,50.94
2024-06-01,3015,50474,6,265.5,75.84
2024-06-01,3015,50849,1,11.26,3.22
2024-06-01,3015,50803,3,101.43,28.98
2024-06-01,3015,50804,3,37.08,10.59
2024-06-01,3015,50083,1,66.95,19.13
2024-06-01,3015,50654,1,27.19,7.77
2024-06-01,3015,50568,3,151.2,43.2
2024-06-01,3015,50140,7,133.84,38.22
2024-06-01,3015,50589,7,252.91,72.24
2024-06-01,3016,50034,11,714.45,204.16
2024-06-01,3016,50600,7,372.12,106.33
2024-06-01,3016,50273,7,291.13,83.16
2024-06-01,3016,50062,3,83.88,23.97
2024-06-01,3016,50981,3,33.27,9.51
2024-06-01,3016,50484,11,460.57,131.56
2024-06-01,3016,50131,11,130.57,37.29
2024-06-01,3016,50764,3,41.34,11.82
2024-06-01,3016,50061,7,111.51,31.85
2024-06-01,3016,50050,3,149.85,42.81
2024-06-01,3016,50035,3,83.7,23.91
2024-06-01,3016,50647,7,231.7,66.22
2024-06-01,3016,50795,3,153.06,43.74
2024-06-01,3016,50376,3,77.19,22.05
2024-06-01,3016,50884,15,581.85,166.2
2024-06-01,3016,50365,15,864.75,247.05
2024-06-01,3016,50074,7,292.32,83.51
2024-06-01,3016,50696,7,113.68,32.48
2024-06-01,3016,50321,7,296.45,84.7
2024-06-01,3016,50570,7,429.45,122.71
2024-06-01,3016,50550,3,105.33,30.09
2024-06-01,3016,50823,3,195.72,55.92
2024-06-01,3016,50894,22,273.9,78.32
2024-06-01,3016,50859,11,90.2,25.74
2024-06-01,3016,50430,7,461.79,131.95
2024-06-01,3016,50414,7,242.83,69.37
2024-06-01,3016,50132,18,290.88,83.16
2024-06-01,3016,50827,7,190.33,54.39
2024-06-01,3016,50327,7,247.03,70.56
2024-06-01,3016,50053,3,163.2,46.62
2024-06-01,3016,50922,11,751.08,214.61
2024-06-01,3016,50209,3,74.55,21.3
2024-06-01,3016,50499,7,112.98,32.27
2024-06-01,3016,50033,18,806.58,230.4
2024-06-01,3016,50605,11,573.32,163.79
2024-06-01,3016,50632,11,669.9,191.4
2024-06-01,3016,50338,7,209.44,59.85
2024-06-01,3016,50431,3,186.06,53.16
2024-06-01,3016,50591,22,300.08,85.8
2024-06-01,3016,50924,7,59.99,17.15
2024-06-01,3016,50576,3,48.75,13.92
2024-06-01,3016,50843,11,458.15,130.9
2024-06-01,3016,50293,11,547.58,156.42
2024-06-01,3016,50428,15,420.15,120.0
2024-06-01,3016,50676,18,390.42,111.6
2024-06-01,3016,50452,3,209.04,59.73
2024-06-01,3016,50561,7,142.03,40.6
2024-06-01,3016,50210,15,738.6,211.05
2024-06-01,3016,50874,11,426.14,121.77
2024-06-01,3016,50148,15,477.75,136.5
2024-06-01,3016,50599,7,245.0,70.0
2024-06-01,3016,50362,15,411.0,117.45
2024-06-01,3016,50755,7,162.19,46.34
2024-06-01,3016,50467,3,58.14,16.62
2024-06-01,3016,50384,7,428.33,122.36
2024-06-01,3016,50527,3,75.06,21.45
2024-06-01,3016,50104,11,490.49,140.14
2024-06-01,3016,50250,3,119.07,34.02
2024-06-01,3016,50861,3,161.31,46.08
2024-06-01,3016,50862,7,225.19,64.33
2024-06-01,3016,50095,7,366.52,104.72
2024-06-01,3016,50380,7,386.68,110.46
2024-06-01,3016,50931,3,92.28,26.37
2024-06-01,3016,50740,3,83.07,23.73
2024-06-01,3016,50974,11,757.79,216.48
2024-06-01,3016,50890,3,80.4,22.98
2024-06-01,3016,50880,3,40.23,11.49
2024-06-01,3016,50161,11,107.69,30.8
2024-06-01,3016,50816,18,1066.14,304.56
2024-06-01,3016,50531,3,194.7,55.62
2024-06-01,3016,50826,7,458.08,130.9
2024-06-01,3016,50506,15,247.35,70.65
2024-06-01,3016,50592,3,122.82,35.1
2024-06-01,3016,50391,7,59.29,16.94
2024-06-01,3016,50116,11,657.25,187.77
2024-06-01,3016,50481,3,170.64,48.75
2024-06-01,3016,50917,3,206.43,58.98
2024-06-01,3016,50266,7,456.68,130.48
2024-06-01,3016,50910,3,146.46,41.85
2024-06-01,3016,50377,7,440.79,125.93
2024-06-01,3016,50419,15,478.95,136.8
2024-06-01,3016,50169,11,164.12,46.86
2024-06-01,3016,50023,15,277.05,79.2
2024-06-01,3016,50683,7,123.48,35.28
2024-06-01,3016,50249,3,142.08,40.59
2024-06-01,3016,50919,3,47.49,13.56
2024-06-01,3016,50579,3,189.18,54.06
2024-06-01,3016,50933,3,58.08,16.59
2024-06-01,3016,50300,7,273.91,78.26
2024-06-01,3016,50012,7,349.44,99.82
2024-06-01,3016,50678,3,70.74,20.22
2024-06-01,3017,50711,3,185.22,52.92
2024-06-01,3017,50550,1,35.11,10.03
2024-06-01,3017,50336,3,135.15,38.61
2024-06-01,3017,50294,4,108.64,31.04
2024-06-01,3017,50359,3,101.01,28.86
2024-06-01,3017,50889,7,50.68,14.49
2024-06-01,3017,50256,4,177.64,50.76
2024-06-01,3017,50267,1,7.48,2.14
2024-06-01,3017,50788,4,56.32,16.08
2024-06-01,3017,50757,1,57.53,16.44
2024-06-01,3017,50250,6,238.14,68.04
2024-06-01,3017,50485,1,69.85,19.96
2024-06-01,3017,50280,1,27.47,7.85
2024-06-01,3017,50163,7,186.9,53.41
2024-06-01,3017,50096,6,414.48,118.44
2024-06-01,3017,50884,3,116.37,33.24
2024-06-01,3017,50685,4,185.36,52.96
2024-06-01,3017,50910,3,146.46,41.85
2024-06-01,3017,50326,3,197.22,56.34
2024-06-01,3017,50560,3,68.01,19.44
2024-06-01,3017,50434,3,159.39,45.54
2024-06-01,3017,50146,1,50.3,14.37
2024-06-01,3017,50330,3,207.99,59.43
2024-06-01,3017,50263,1,57.18,16.34
2024-06-01,3017,50779,3,74.55,21.3
2024-06-01,3017,50916,1,39.52,11.29
2024-06-01,3017,50587,3,39.15,11.19
2024-06-01,3017,50218,4,256.08,73.16
2024-06-01,3018,50389,4,168.96,48.28
2024-06-01,3018,50530,4,207.48,59.28
2024-06-01,3018,50086,3,21.03,6.0
2024-06-01,3018,50748,3,78.75,22.5
2024-06-01,3018,50779,1,24.85,7.1
2024-06-01,3018,50728,4,204.44,58.4
2024-06-01,3018,50688,1,49.2,14.06
2024-06-01,3018,50567,1,52.98,15.14
2024-06-01,3018,50810,1,52.54,15.01
2024-06-01,3018,50986,3,100.89,28.83
2024-06-01,3018,50061,3,47.79,13.65
2024-06-01,3018,50767,4,209.48,59.84
2024-06-01,3018,50141,4,197.68,56.48
2024-06-01,3018,50568,4,201.6,57.6
2024-06-01,3018,50718,4,78.24,22.36
2024-06-01,3018,50350,3,35.07,10.02
2024-06-01,3018,50857,3,118.65,33.9
2024-06-01,3018,50207,1,66.72,19.06
2024-06-01,3018,50056,3,81.03,23.16
2024-06-01,3018,50886,3,156.87,44.82
2024-06-01,3018,50049,3,90.72,25.92
2024-06-01,3018,50491,9,484.74,138.51
2024-06-01,3018,50055,4,98.52,28.16
2024-06-01,3018,50302,3,46.17,13.2
2024-06-01,3019,50655,1,68.45,19.56
2024-06-01,3019,50278,3,88.74,25.35
2024-06-01,3019,50715,6,190.92,54.54
2024-06-01,3019,50055,1,24.63,7.04
2024-06-01,3019,50786,1,15.85,4.53
2024-06-01,3019,51000,7,61.25,17.5
2024-06-01,3019,50607,1,11.76,3.36
2024-06-01,3019,50338,3,89.76,25.65
2024-06-01,3019,50697,1,49.28,14.08
2024-06-01,3019,50637,1,62.86,17.96
2024-06-01,3019,50681,3,154.47,44.13
2024-06-01,3019,50125,6,225.48,64.44
2024-06-01,3019,50532,6,81.12,23.16
2024-06-01,3019,50132,3,48.48,13.86
2024-06-01,3019,50600,6,318.96,91.14
2024-06-01,3019,50126,1,63.17,18.05
2024-06-01,3019,50747,1,63.15,18.04
2024-06-01,3019,50086,3,21.03,6.0
2024-06-01,3019,50900,6,106.86,30.54
2024-06-01,3019,50810,3,157.62,45.03
2024-06-01,3019,50535,3,200.64,57.33
2024-06-01,3019,50330,3,207.99,59.43
2024-06-01,3019,50077,4,155.84,44.52
2024-06-01,3019,50596,1,35.91,10.26
2024-06-01,3019,50925,1,27.44,7.84
2024-06-01,3019,50902,4,201.88,57.68
2024-06-01,3019,50854,4,181.48,51.84
2024-06-01,3019,50448,4,81.48,23.28
2024-06-01,3019,50887,1,27.09,7.74
2024-06-01,3019,50836,1,22.43,6.41
2024-06-01,3019,50746,3,164.94,47.13
2024-06-01,3019,50268,3,206.64,59.04
2024-06-01,3019,50784,4,111.2,31.76
2024-06-01,3019,50948,1,47.45,13.56
2024-06-01,3019,50537,1,42.7,12.2
2024-06-01,3019,50060,4,120.64,34.48
2024-06-01,3019,50164,4,271.64,77.6
2024-06-01,3019,50444,1,28.0,8.0
2024-06-01,3019,50282,1,30.02,8.58
2024-06-01,3019,50811,1,34.58,9.88
2024-06-01,3019,50499,6,96.84,27.66
2024-06-01,3019,50349,4,95.08,27.16
2024-06-01,3019,50405,3,165.09,47.16
2024-06-01,3019,50154,3,99.72,28.5
2024-06-01,3019,50574,7,415.8,118.79
2024-06-01,3019,50196,1,47.84,13.67
2024-06-01,3019,50908,4,32.16,9.2
2024-06-01,3019,50573,3,107.61,30.75
2024-06-01,3019,50331,1,53.58,15.31
2024-06-01,3019,50777,3,88.41,25.26
2024-06-01,3019,50222,1,43.34,12.38
2024-06-01,3019,50260,3,98.67,28.2
2024-06-01,3019,50855,3,127.38,36.39
2024-06-01,3019,50276,3,186.36,53.25
2024-06-01,3019,50236,1,39.94,11.41
2024-06-01,3019,50370,4,185.52,53.0
2024-06-01,3019,50421,1,40.17,11.48
2024-06-01,3019,50614,1,22.53,6.44
2024-06-01,3019,50379,6,220.74,63.06
2024-06-01,3019,50956,4,242.08,69.16
2024-06-01,3019,50986,4,134.52,38.44
2024-06-01,3019,50074,1,41.76,11.93
2024-06-01,3019,50398,1,23.66,6.76
2024-06-01,3019,50910,3,146.46,41.85
2024-06-01,3019,50828,6,155.04,44.28
2024-06-01,3019,50794,6,67.38,19.26
2024-06-01,3019,50795,4,204.08,58.32
2024-06-01,3019,50220,3,208.35,59.52
2024-06-01,3019,50334,4,72.64,20.76
2024-06-01,3019,50638,1,59.33,16.95
2024-06-01,3019,50431,1,62.02,17.72
2024-06-01,3019,50070,1,58.31,16.66
2024-06-01,3019,50407,4,146.6,41.88
2024-06-01,3019,50798,1,48.66,13.9
2024-06-01,3019,50118,4,80.12,22.88
2024-06-01,3019,50671,3,128.73,36.78
2024-06-01,3019,50119,4,29.52,8.44
2024-06-02,3000,50468,11,430.76,123.09
2024-06-02,3000,50888,7,348.46,99.54
2024-06-02,3000,50760,11,681.45,194.7
2024-06-02,3000,50246,7,245.49,70.14
2024-06-02,3000,50688,7,344.4,98.42
2024-06-02,3000,50040,3,183.45,52.41
2024-06-02,3000,50244,3,27.0,7.71
2024-06-02,3000,50220,15,1041.75,297.6
2024-06-02,3000,50987,18,895.86,255.96
2024-06-02,3000,50363,3,42.75,12.21
2024-06-02,3000,50086,3,21.03,6.0
2024-06-02,3000,50336,7,315.35,90.09
2024-06-02,3000,50512,3,200.25,57.21
2024-06-02,3000,50921,11,256.52,73.26
2024-06-02,3000,50497,11,660.77,188.76
2024-06-02,3000,50356,11,429.77,122.76
2024-06-02,3000,50132,18,290.88,83.16
2024-06-02,3000,50371,15,417.75,119.4
2024-06-02,3000,50179,7,189.91,54.25
2024-06-02,3000,50239,11,482.79,137.94
2024-06-02,3000,50437,3,60.03,17.16
2024-06-02,3000,50798,11,535.26,152.9
2024-06-02,3000,50836,3,67.29,19.23
2024-06-02,3000,50011,3,172.08,49.17
2024-06-02,3000,50634,11,207.9,59.4
2024-06-02,3000,50695,7,431.41,123.27
2024-06-02,3000,50118,11,220.33,62.92
2024-06-02,3000,50541,7,472.57,135.03
2024-06-02,3000,50277,7,230.37,65.8
2024-06-02,3000,50735,11,240.68,68.75
2024-06-02,3000,50078,7,145.04,41.44
2024-06-02,3000,50844,11,91.96,26.29
2024-06-02,3000,50284,3,85.8,24.51
2024-06-02,3000,50131,7,83.09,23.73
2024-06-02,3000,50411,3,22.68,6.48
2024-06-02,3000,50052,7,406.7,116.2
2024-06-02,3000,50546,7,454.51,129.85
2024-06-02,3000,50184,3,56.82,16.23
2024-06-02,3000,50549,3,132.27,37.8
2024-06-02,3000,50036,3,99.87,28.53
2024-06-02,3000,50860,3,37.62,10.74
2024-06-02,3000,50575,15,451.35,129.0
2024-06-02,3000,50212,7,259.91,74.27
2024-06-02,3000,50955,7,287.14,82.04
2024-06-02,3000,50604,3,82.14,23.46
2024-06-02,3000,50606,3,156.33,44.67
2024-06-02,3000,50847,18,272.16,77.76
2024-06-02,3000,50586,7,71.75,20.51
2024-06-02,3000,50643,7,231.28,66.08
2024-06-02,3000,50192,7,371.0,105.98
2024-06-02,3000,50926,7,242.48,69.3
2024-06-02,3000,50186,11,133.54,38.17
2024-06-02,3000,50435,7,217.14,62.02
2024-06-02,3000,50129,11,677.27,193.49
2024-06-02,3000,50639,7,313.6,89.6
2024-06-02,3000,50311,3,124.41,35.55
2024-06-02,3000,50935,7,147.21,42.07
2024-06-02,3000,50035,3,83.7,23.91
2024-06-02,3000,50019,11,748.77,213.95
2024-06-02,3000,50607,15,176.4,50.4
2024-06-02,3000,50255,11,388.96,111.1
2024-06-02,3000,50559,7,344.4,98.42
2024-06-02,3000,50110,11,459.58,131.34
2024-06-02,3000,50319,7,223.23,63.77
2024-06-02,3000,50515,18,1247.22,356.4
2024-06-02,3000,50792,3,114.24,32.64
2024-06-02,3000,50108,3,202.11,57.75
2024-06-02,3000,50403,11,383.46,109.56
2024-06-02,3000,50953,7,289.87,82.81
2024-06-02,3000,50139,7,147.21,42.07
2024-06-02,3000,50767,3,157.11,44.88
2024-06-02,3000,50424,11,505.12,144.32
2024-06-02,3000,50776,11,624.91,178.53
2024-06-02,3000,50799,3,50.61,14.46
2024-06-02,3000,50038,7,441.07,126.0
